ID	X	Y	Z
4431	431333.3333	384166.6667	1645
4432	431500	384166.6667	1645
4433	431666.6667	384166.6667	1645
4434	431833.3333	384166.6667	1645
4435	432000	384166.6667	1645
4436	432166.6667	384166.6667	1647
4437	432333.3333	384166.6667	1668
4438	432500	384166.6667	1713
4439	432666.6667	384166.6667	1748
4440	432833.3333	384166.6667	1730
4441	433000	384166.6667	1689
4442	433166.6667	384166.6667	1712
4443	433333.3333	384166.6667	1795
4444	433500	384166.6667	1934
4445	433666.6667	384166.6667	2006
4446	433833.3333	384166.6667	2061
4447	434000	384166.6667	2050
4448	434166.6667	384166.6667	2022
4449	434333.3333	384166.6667	2069
4450	434500	384166.6667	2197
4451	434666.6667	384166.6667	2268
4452	434833.3333	384166.6667	2299
4453	435000	384166.6667	2397
4454	435166.6667	384166.6667	2198
4455	435333.3333	384166.6667	2240
4456	435500	384166.6667	2251
4457	435666.6667	384166.6667	2230
4458	435833.3333	384166.6667	2179
4459	436000	384166.6667	2116
4460	436166.6667	384166.6667	2105
4461	436333.3333	384166.6667	2137
4462	436500	384166.6667	2188
4463	436666.6667	384166.6667	2261
4464	436833.3333	384166.6667	2343
4465	437000	384166.6667	2387
4466	437166.6667	384166.6667	2452
4467	437333.3333	384166.6667	2494
4468	437500	384166.6667	2447
4469	437666.6667	384166.6667	2375
4470	437833.3333	384166.6667	2355
4471	438000	384166.6667	2252
4472	438166.6667	384166.6667	2201
4473	421000	384000	1569
4474	421166.6667	384000	1593
4475	421333.3333	384000	1685
4476	421500	384000	1845
4477	421666.6667	384000	1928
4478	421833.3333	384000	1945
4479	422000	384000	2213
4480	422166.6667	384000	2370
4481	422333.3333	384000	2380
4482	422500	384000	2095
4483	422666.6667	384000	1792
4484	422833.3333	384000	1814
4485	423000	384000	2064
4486	423166.6667	384000	2226
4487	423333.3333	384000	2316
4488	423500	384000	2218
4489	423666.6667	384000	2219
4490	423833.3333	384000	2608
4491	424000	384000	2765
4492	424166.6667	384000	2742
4493	424333.3333	384000	2600
4494	424500	384000	2693
4495	424666.6667	384000	2756
4496	424833.3333	384000	2339
4497	425000	384000	2135
4498	425166.6667	384000	1941
4499	425333.3333	384000	2155
4500	425500	384000	2176
4501	425666.6667	384000	1985
4502	425833.3333	384000	1912
4503	426000	384000	1860
4504	426166.6667	384000	1792
4505	426333.3333	384000	1824
4506	426500	384000	1887
4507	426666.6667	384000	1837
4508	426833.3333	384000	1960
4509	427000	384000	2058
4510	427166.6667	384000	1978
4511	427333.3333	384000	2028
4512	427500	384000	2155
4513	427666.6667	384000	2408
4514	427833.3333	384000	2539
4515	428000	384000	2266
4516	428166.6667	384000	2158
4517	428333.3333	384000	2024
4518	428500	384000	2015
4519	428666.6667	384000	2177
4520	428833.3333	384000	1868
4521	429000	384000	1764
4522	429166.6667	384000	1668
4523	429333.3333	384000	1645
4524	429500	384000	1645
4525	429666.6667	384000	1645
4526	429833.3333	384000	1645
4527	430000	384000	1645
4528	430166.6667	384000	1645
4529	430333.3333	384000	1645
4530	430500	384000	1645
4531	430666.6667	384000	1645
4532	430833.3333	384000	1645
4533	431000	384000	1645
4534	431166.6667	384000	1645
4535	431333.3333	384000	1645
4536	431500	384000	1645
4537	431666.6667	384000	1645
4538	431833.3333	384000	1645
4539	432000	384000	1672
4540	432166.6667	384000	1747
4541	432333.3333	384000	1797
4542	432500	384000	1852
4543	432666.6667	384000	1883
4544	432833.3333	384000	1909
4545	433000	384000	1851
4546	433166.6667	384000	1761
4547	433333.3333	384000	1783
4548	433500	384000	1881
4549	433666.6667	384000	1960
4550	433833.3333	384000	2076
4551	434000	384000	2170
4552	434166.6667	384000	2158
4553	434333.3333	384000	2171
4554	434500	384000	2219
4555	434666.6667	384000	2314
4556	434833.3333	384000	2285
4557	435000	384000	2196
4558	435166.6667	384000	2042
4559	435333.3333	384000	1998
4560	435500	384000	2054
4561	435666.6667	384000	2073
4562	435833.3333	384000	2052
4563	436000	384000	2045
4564	436166.6667	384000	2138
4565	436333.3333	384000	2222
4566	436500	384000	2188
4567	436666.6667	384000	2193
4568	436833.3333	384000	2293
4569	437000	384000	2439
4570	437166.6667	384000	2448
4571	437333.3333	384000	2401
4572	437500	384000	2364
4573	437666.6667	384000	2305
4574	437833.3333	384000	2242
4575	438000	384000	2188
4576	438166.6667	384000	2145
4577	421000	383833.3333	1519
4578	421166.6667	383833.3333	1591
4579	421333.3333	383833.3333	1805
4580	421500	383833.3333	1878
4581	421666.6667	383833.3333	1927
4582	421833.3333	383833.3333	2061
4583	422000	383833.3333	2266
4584	422166.6667	383833.3333	2035
4585	422333.3333	383833.3333	2067
4586	422500	383833.3333	1946
4587	422666.6667	383833.3333	1747
4588	422833.3333	383833.3333	1925
4589	423000	383833.3333	2140
4590	423166.6667	383833.3333	2458
4591	423333.3333	383833.3333	2657
4592	423500	383833.3333	2565
4593	423666.6667	383833.3333	2543
4594	423833.3333	383833.3333	2656
4595	424000	383833.3333	2531
4596	424166.6667	383833.3333	2488
4597	424333.3333	383833.3333	2379
4598	424500	383833.3333	2372
4599	424666.6667	383833.3333	2497
4600	424833.3333	383833.3333	2203
4601	425000	383833.3333	2147
4602	425166.6667	383833.3333	1881
4603	425333.3333	383833.3333	2104
4604	425500	383833.3333	2244
4605	425666.6667	383833.3333	2111
4606	425833.3333	383833.3333	2008
4607	426000	383833.3333	2015
4608	426166.6667	383833.3333	1999
4609	426333.3333	383833.3333	1847
4610	426500	383833.3333	1864
4611	426666.6667	383833.3333	2085
4612	426833.3333	383833.3333	2139
4613	427000	383833.3333	2071
4614	427166.6667	383833.3333	1944
4615	427333.3333	383833.3333	2016
4616	427500	383833.3333	1998
4617	427666.6667	383833.3333	2132
4618	427833.3333	383833.3333	2196
4619	428000	383833.3333	2049
4620	428166.6667	383833.3333	2120
4621	428333.3333	383833.3333	1945
4622	428500	383833.3333	1986
4623	428666.6667	383833.3333	2179
4624	428833.3333	383833.3333	2146
4625	429000	383833.3333	2135
4626	429166.6667	383833.3333	1917
4627	429333.3333	383833.3333	1663
4628	429500	383833.3333	1645
4629	429666.6667	383833.3333	1645
4630	429833.3333	383833.3333	1645
4631	430000	383833.3333	1645
4632	430166.6667	383833.3333	1645
4633	430333.3333	383833.3333	1645
4634	430500	383833.3333	1645
4635	430666.6667	383833.3333	1645
4636	430833.3333	383833.3333	1645
4637	431000	383833.3333	1645
4638	431166.6667	383833.3333	1645
4639	431333.3333	383833.3333	1645
4640	431500	383833.3333	1645
4641	431666.6667	383833.3333	1647
4642	431833.3333	383833.3333	1660
4643	432000	383833.3333	1740
4644	432166.6667	383833.3333	1857
4645	432333.3333	383833.3333	1891
4646	432500	383833.3333	1965
4647	432666.6667	383833.3333	2008
4648	432833.3333	383833.3333	2021
4649	433000	383833.3333	2028
4650	433166.6667	383833.3333	1916
4651	433333.3333	383833.3333	1850
4652	433500	383833.3333	2017
4653	433666.6667	383833.3333	2137
4654	433833.3333	383833.3333	2189
4655	434000	383833.3333	2213
4656	434166.6667	383833.3333	2183
4657	434333.3333	383833.3333	2085
4658	434500	383833.3333	2037
4659	434666.6667	383833.3333	2041
4660	434833.3333	383833.3333	1993
4661	435000	383833.3333	1948
4662	435166.6667	383833.3333	1905
4663	435333.3333	383833.3333	1894
4664	435500	383833.3333	1953
4665	435666.6667	383833.3333	1914
4666	435833.3333	383833.3333	1983
4667	436000	383833.3333	2053
4668	436166.6667	383833.3333	2101
4669	436333.3333	383833.3333	2185
4670	436500	383833.3333	2111
4671	436666.6667	383833.3333	2185
4672	436833.3333	383833.3333	2246
4673	437000	383833.3333	2305
4674	437166.6667	383833.3333	2269
4675	437333.3333	383833.3333	2228
4676	437500	383833.3333	2197
4677	437666.6667	383833.3333	2197
4678	437833.3333	383833.3333	2121
4679	438000	383833.3333	2101
4680	438166.6667	383833.3333	2095
4681	421000	383666.6667	1484
4682	421166.6667	383666.6667	1637
4683	421333.3333	383666.6667	1973
4684	421500	383666.6667	2095
4685	421666.6667	383666.6667	1998
4686	421833.3333	383666.6667	2220
4687	422000	383666.6667	2385
4688	422166.6667	383666.6667	2092
4689	422333.3333	383666.6667	1876
4690	422500	383666.6667	1759
4691	422666.6667	383666.6667	1838
4692	422833.3333	383666.6667	2050
4693	423000	383666.6667	1965
4694	423166.6667	383666.6667	2141
4695	423333.3333	383666.6667	2420
4696	423500	383666.6667	2609
4697	423666.6667	383666.6667	2386
4698	423833.3333	383666.6667	2584
4699	424000	383666.6667	2557
4700	424166.6667	383666.6667	2346
4701	424333.3333	383666.6667	2278
4702	424500	383666.6667	2381
4703	424666.6667	383666.6667	2330
4704	424833.3333	383666.6667	2140
4705	425000	383666.6667	2000
4706	425166.6667	383666.6667	1878
4707	425333.3333	383666.6667	1814
4708	425500	383666.6667	1949
4709	425666.6667	383666.6667	2034
4710	425833.3333	383666.6667	1985
4711	426000	383666.6667	1966
4712	426166.6667	383666.6667	1945
4713	426333.3333	383666.6667	1766
4714	426500	383666.6667	1879
4715	426666.6667	383666.6667	1996
4716	426833.3333	383666.6667	2029
4717	427000	383666.6667	2112
4718	427166.6667	383666.6667	1941
4719	427333.3333	383666.6667	2006
4720	427500	383666.6667	2011
4721	427666.6667	383666.6667	2061
4722	427833.3333	383666.6667	2211
4723	428000	383666.6667	2082
4724	428166.6667	383666.6667	1962
4725	428333.3333	383666.6667	1950
4726	428500	383666.6667	2071
4727	428666.6667	383666.6667	2384
4728	428833.3333	383666.6667	2358
4729	429000	383666.6667	2102
4730	429166.6667	383666.6667	1865
4731	429333.3333	383666.6667	1680
4732	429500	383666.6667	1645
4733	429666.6667	383666.6667	1645
4734	429833.3333	383666.6667	1645
4735	430000	383666.6667	1645
4736	430166.6667	383666.6667	1645
4737	430333.3333	383666.6667	1645
4738	430500	383666.6667	1645
4739	430666.6667	383666.6667	1645
4740	430833.3333	383666.6667	1645
4741	431000	383666.6667	1645
4742	431166.6667	383666.6667	1645
4743	431333.3333	383666.6667	1645
4744	431500	383666.6667	1653
4745	431666.6667	383666.6667	1666
4746	431833.3333	383666.6667	1678
4747	432000	383666.6667	1760
4748	432166.6667	383666.6667	1836
4749	432333.3333	383666.6667	1896
4750	432500	383666.6667	1993
4751	432666.6667	383666.6667	2067
4752	432833.3333	383666.6667	2112
4753	433000	383666.6667	2176
4754	433166.6667	383666.6667	2089
4755	433333.3333	383666.6667	1986
4756	433500	383666.6667	2170
4757	433666.6667	383666.6667	2259
4758	433833.3333	383666.6667	2170
4759	434000	383666.6667	2059
4760	434166.6667	383666.6667	1963
4761	434333.3333	383666.6667	1892
4762	434500	383666.6667	1879
4763	434666.6667	383666.6667	1872
4764	434833.3333	383666.6667	1867
4765	435000	383666.6667	1836
4766	435166.6667	383666.6667	1820
4767	435333.3333	383666.6667	1822
4768	435500	383666.6667	1836
4769	435666.6667	383666.6667	1848
4770	435833.3333	383666.6667	1874
4771	436000	383666.6667	1893
4772	436166.6667	383666.6667	1897
4773	436333.3333	383666.6667	1929
4774	436500	383666.6667	2008
4775	436666.6667	383666.6667	2163
4776	436833.3333	383666.6667	2150
4777	437000	383666.6667	2126
4778	437166.6667	383666.6667	2167
4779	437333.3333	383666.6667	2163
4780	437500	383666.6667	2128
4781	437666.6667	383666.6667	2079
4782	437833.3333	383666.6667	2047
4783	438000	383666.6667	2031
4784	438166.6667	383666.6667	2034
4785	421000	383500	1681
4786	421166.6667	383500	1746
4787	421333.3333	383500	1645
4788	421500	383500	1719
4789	421666.6667	383500	1722
4790	421833.3333	383500	2003
4791	422000	383500	2127
4792	422166.6667	383500	2082
4793	422333.3333	383500	1927
4794	422500	383500	1780
4795	422666.6667	383500	1952
4796	422833.3333	383500	2144
4797	423000	383500	2148
4798	423166.6667	383500	2239
4799	423333.3333	383500	2389
4800	423500	383500	2382
4801	423666.6667	383500	2145
4802	423833.3333	383500	2271
4803	424000	383500	2316
4804	424166.6667	383500	2444
4805	424333.3333	383500	2401
4806	424500	383500	2252
4807	424666.6667	383500	2283
4808	424833.3333	383500	2421
4809	425000	383500	2216
4810	425166.6667	383500	2032
4811	425333.3333	383500	1932
4812	425500	383500	1835
4813	425666.6667	383500	2133
4814	425833.3333	383500	2174
4815	426000	383500	1864
4816	426166.6667	383500	1813
4817	426333.3333	383500	1921
4818	426500	383500	2023
4819	426666.6667	383500	2033
4820	426833.3333	383500	1988
4821	427000	383500	1958
4822	427166.6667	383500	1983
4823	427333.3333	383500	2034
4824	427500	383500	2174
4825	427666.6667	383500	2175
4826	427833.3333	383500	2209
4827	428000	383500	2221
4828	428166.6667	383500	1965
4829	428333.3333	383500	1898
4830	428500	383500	1931
4831	428666.6667	383500	2158
4832	428833.3333	383500	1896
4833	429000	383500	1865
4834	429166.6667	383500	1809
4835	429333.3333	383500	1690
4836	429500	383500	1645
4837	429666.6667	383500	1645
4838	429833.3333	383500	1645
4839	430000	383500	1645
4840	430166.6667	383500	1645
4841	430333.3333	383500	1646
4842	430500	383500	1645
4843	430666.6667	383500	1645
4844	430833.3333	383500	1645
4845	431000	383500	1645
4846	431166.6667	383500	1645
4847	431333.3333	383500	1645
4848	431500	383500	1646
4849	431666.6667	383500	1652
4850	431833.3333	383500	1660
4851	432000	383500	1685
4852	432166.6667	383500	1716
4853	432333.3333	383500	1736
4854	432500	383500	1785
4855	432666.6667	383500	1903
4856	432833.3333	383500	1996
4857	433000	383500	2033
4858	433166.6667	383500	2088
4859	433333.3333	383500	2067
4860	433500	383500	2152
4861	433666.6667	383500	2138
4862	433833.3333	383500	1997
4863	434000	383500	1912
4864	434166.6667	383500	1847
4865	434333.3333	383500	1809
4866	434500	383500	1795
4867	434666.6667	383500	1801
4868	434833.3333	383500	1839
4869	435000	383500	1817
4870	435166.6667	383500	1854
4871	435333.3333	383500	1841
4872	435500	383500	1902
4873	435666.6667	383500	2086
4874	435833.3333	383500	2265
4875	436000	383500	2372
4876	436166.6667	383500	2222
4877	436333.3333	383500	1970
4878	436500	383500	2060
4879	436666.6667	383500	2003
4880	436833.3333	383500	2021
4881	437000	383500	1986
4882	437166.6667	383500	2001
4883	437333.3333	383500	1981
4884	437500	383500	1986
4885	437666.6667	383500	2010
4886	437833.3333	383500	2030
4887	438000	383500	2042
4888	438166.6667	383500	2052
4889	421000	383333.3333	1563
4890	421166.6667	383333.3333	1607
4891	421333.3333	383333.3333	1526
4892	421500	383333.3333	1583
4893	421666.6667	383333.3333	1591
4894	421833.3333	383333.3333	1700
4895	422000	383333.3333	1887
4896	422166.6667	383333.3333	1987
4897	422333.3333	383333.3333	1924
4898	422500	383333.3333	1756
4899	422666.6667	383333.3333	1919
4900	422833.3333	383333.3333	1993
4901	423000	383333.3333	2039
4902	423166.6667	383333.3333	2138
4903	423333.3333	383333.3333	2309
4904	423500	383333.3333	2224
4905	423666.6667	383333.3333	2124
4906	423833.3333	383333.3333	2065
4907	424000	383333.3333	2077
4908	424166.6667	383333.3333	2370
4909	424333.3333	383333.3333	2518
4910	424500	383333.3333	2427
4911	424666.6667	383333.3333	2309
4912	424833.3333	383333.3333	2193
4913	425000	383333.3333	2333
4914	425166.6667	383333.3333	2337
4915	425333.3333	383333.3333	2190
4916	425500	383333.3333	1792
4917	425666.6667	383333.3333	1978
4918	425833.3333	383333.3333	1847
4919	426000	383333.3333	1707
4920	426166.6667	383333.3333	1956
4921	426333.3333	383333.3333	2266
4922	426500	383333.3333	2456
4923	426666.6667	383333.3333	2277
4924	426833.3333	383333.3333	2312
4925	427000	383333.3333	2382
4926	427166.6667	383333.3333	2488
4927	427333.3333	383333.3333	2343
4928	427500	383333.3333	2305
4929	427666.6667	383333.3333	2378
4930	427833.3333	383333.3333	2477
4931	428000	383333.3333	2381
4932	428166.6667	383333.3333	2271
4933	428333.3333	383333.3333	2226
4934	428500	383333.3333	1975
4935	428666.6667	383333.3333	1778
4936	428833.3333	383333.3333	1768
4937	429000	383333.3333	1703
4938	429166.6667	383333.3333	1651
4939	429333.3333	383333.3333	1647
4940	429500	383333.3333	1655
4941	429666.6667	383333.3333	1657
4942	429833.3333	383333.3333	1648
4943	430000	383333.3333	1645
4944	430166.6667	383333.3333	1645
4945	430333.3333	383333.3333	1645
4946	430500	383333.3333	1645
4947	430666.6667	383333.3333	1645
4948	430833.3333	383333.3333	1645
4949	431000	383333.3333	1645
4950	431166.6667	383333.3333	1645
4951	431333.3333	383333.3333	1645
4952	431500	383333.3333	1648
4953	431666.6667	383333.3333	1667
4954	431833.3333	383333.3333	1673
4955	432000	383333.3333	1686
4956	432166.6667	383333.3333	1690
4957	432333.3333	383333.3333	1689
4958	432500	383333.3333	1697
4959	432666.6667	383333.3333	1715
4960	432833.3333	383333.3333	1729
4961	433000	383333.3333	1776
4962	433166.6667	383333.3333	1798
4963	433333.3333	383333.3333	1803
4964	433500	383333.3333	1814
4965	433666.6667	383333.3333	1827
4966	433833.3333	383333.3333	1843
4967	434000	383333.3333	1773
4968	434166.6667	383333.3333	1755
4969	434333.3333	383333.3333	1757
4970	434500	383333.3333	1763
4971	434666.6667	383333.3333	1768
4972	434833.3333	383333.3333	1783
4973	435000	383333.3333	1852
4974	435166.6667	383333.3333	1974
4975	435333.3333	383333.3333	1939
4976	435500	383333.3333	2099
4977	435666.6667	383333.3333	2177
4978	435833.3333	383333.3333	2282
4979	436000	383333.3333	2193
4980	436166.6667	383333.3333	2093
4981	436333.3333	383333.3333	2141
4982	436500	383333.3333	2301
4983	436666.6667	383333.3333	2156
4984	436833.3333	383333.3333	2046
4985	437000	383333.3333	1974
4986	437166.6667	383333.3333	2021
4987	437333.3333	383333.3333	2014
4988	437500	383333.3333	2036
4989	437666.6667	383333.3333	1982
4990	437833.3333	383333.3333	2028
4991	438000	383333.3333	2062
4992	438166.6667	383333.3333	2070
4993	421000	383166.6667	1643
4994	421166.6667	383166.6667	1524
4995	421333.3333	383166.6667	1475
4996	421500	383166.6667	1486
4997	421666.6667	383166.6667	1617
4998	421833.3333	383166.6667	1786
4999	422000	383166.6667	1734
5000	422166.6667	383166.6667	1758
5001	422333.3333	383166.6667	1753
5002	422500	383166.6667	1680
5003	422666.6667	383166.6667	1905
5004	422833.3333	383166.6667	1991
5005	423000	383166.6667	2004
5006	423166.6667	383166.6667	2175
5007	423333.3333	383166.6667	2349
5008	423500	383166.6667	2314
5009	423666.6667	383166.6667	2257
5010	423833.3333	383166.6667	2112
5011	424000	383166.6667	1942
5012	424166.6667	383166.6667	2128
5013	424333.3333	383166.6667	2365
5014	424500	383166.6667	2301
5015	424666.6667	383166.6667	2463
5016	424833.3333	383166.6667	2302
5017	425000	383166.6667	2025
5018	425166.6667	383166.6667	2017
5019	425333.3333	383166.6667	1811
5020	425500	383166.6667	1680
5021	425666.6667	383166.6667	1602
5022	425833.3333	383166.6667	1807
5023	426000	383166.6667	2164
5024	426166.6667	383166.6667	1996
5025	426333.3333	383166.6667	2127
5026	426500	383166.6667	2499
5027	426666.6667	383166.6667	2641
5028	426833.3333	383166.6667	2634
5029	427000	383166.6667	2668
5030	427166.6667	383166.6667	2622
5031	427333.3333	383166.6667	2520
5032	427500	383166.6667	2502
5033	427666.6667	383166.6667	2683
5034	427833.3333	383166.6667	2587
5035	428000	383166.6667	2550
5036	428166.6667	383166.6667	2605
5037	428333.3333	383166.6667	2373
5038	428500	383166.6667	2102
5039	428666.6667	383166.6667	2026
5040	428833.3333	383166.6667	2092
5041	429000	383166.6667	1945
5042	429166.6667	383166.6667	1742
5043	429333.3333	383166.6667	1757
5044	429500	383166.6667	1735
5045	429666.6667	383166.6667	1695
5046	429833.3333	383166.6667	1661
5047	430000	383166.6667	1646
5048	430166.6667	383166.6667	1645
5049	430333.3333	383166.6667	1645
5050	430500	383166.6667	1647
5051	430666.6667	383166.6667	1650
5052	430833.3333	383166.6667	1692
5053	431000	383166.6667	1717
5054	431166.6667	383166.6667	1652
5055	431333.3333	383166.6667	1647
5056	431500	383166.6667	1656
5057	431666.6667	383166.6667	1674
5058	431833.3333	383166.6667	1704
5059	432000	383166.6667	1754
5060	432166.6667	383166.6667	1747
5061	432333.3333	383166.6667	1758
5062	432500	383166.6667	1728
5063	432666.6667	383166.6667	1723
5064	432833.3333	383166.6667	1720
5065	433000	383166.6667	1724
5066	433166.6667	383166.6667	1725
5067	433333.3333	383166.6667	1727
5068	433500	383166.6667	1731
5069	433666.6667	383166.6667	1736
5070	433833.3333	383166.6667	1745
5071	434000	383166.6667	1748
5072	434166.6667	383166.6667	1752
5073	434333.3333	383166.6667	1758
5074	434500	383166.6667	1809
5075	434666.6667	383166.6667	1816
5076	434833.3333	383166.6667	1899
5077	435000	383166.6667	2036
5078	435166.6667	383166.6667	2170
5079	435333.3333	383166.6667	2132
5080	435500	383166.6667	2229
5081	435666.6667	383166.6667	2272
5082	435833.3333	383166.6667	2204
5083	436000	383166.6667	2165
5084	436166.6667	383166.6667	2155
5085	436333.3333	383166.6667	2234
5086	436500	383166.6667	2211
5087	436666.6667	383166.6667	2143
5088	436833.3333	383166.6667	2102
5089	437000	383166.6667	2095
5090	437166.6667	383166.6667	2130
5091	437333.3333	383166.6667	2144
5092	437500	383166.6667	2149
5093	437666.6667	383166.6667	2149
5094	437833.3333	383166.6667	2062
5095	438000	383166.6667	2007
5096	438166.6667	383166.6667	2076
5097	421000	383000	1762
5098	421166.6667	383000	1599
5099	421333.3333	383000	1493
5100	421500	383000	1414
5101	421666.6667	383000	1544
5102	421833.3333	383000	1531
5103	422000	383000	1544
5104	422166.6667	383000	1566
5105	422333.3333	383000	1578
5106	422500	383000	1577
5107	422666.6667	383000	1593
5108	422833.3333	383000	1692
5109	423000	383000	1768
5110	423166.6667	383000	1879
5111	423333.3333	383000	1895
5112	423500	383000	2012
5113	423666.6667	383000	2070
5114	423833.3333	383000	2061
5115	424000	383000	1855
5116	424166.6667	383000	1844
5117	424333.3333	383000	1980
5118	424500	383000	2185
5119	424666.6667	383000	2352
5120	424833.3333	383000	2386
5121	425000	383000	2272
5122	425166.6667	383000	2217
5123	425333.3333	383000	2027
5124	425500	383000	1740
5125	425666.6667	383000	1614
5126	425833.3333	383000	2053
5127	426000	383000	2507
5128	426166.6667	383000	2515
5129	426333.3333	383000	2511
5130	426500	383000	2581
5131	426666.6667	383000	2298
5132	426833.3333	383000	2305
5133	427000	383000	2257
5134	427166.6667	383000	2205
5135	427333.3333	383000	2187
5136	427500	383000	2395
5137	427666.6667	383000	2508
5138	427833.3333	383000	2368
5139	428000	383000	2359
5140	428166.6667	383000	2511
5141	428333.3333	383000	2684
5142	428500	383000	2653
5143	428666.6667	383000	2502
5144	428833.3333	383000	2411
5145	429000	383000	2082
5146	429166.6667	383000	1874
5147	429333.3333	383000	1791
5148	429500	383000	1755
5149	429666.6667	383000	1756
5150	429833.3333	383000	1711
5151	430000	383000	1721
5152	430166.6667	383000	1733
5153	430333.3333	383000	1733
5154	430500	383000	1858
5155	430666.6667	383000	1854
5156	430833.3333	383000	1852
5157	431000	383000	1758
5158	431166.6667	383000	1678
5159	431333.3333	383000	1686
5160	431500	383000	1746
5161	431666.6667	383000	1845
5162	431833.3333	383000	1763
5163	432000	383000	1821
5164	432166.6667	383000	1785
5165	432333.3333	383000	1798
5166	432500	383000	1779
5167	432666.6667	383000	1781
5168	432833.3333	383000	1743
5169	433000	383000	1736
5170	433166.6667	383000	1735
5171	433333.3333	383000	1741
5172	433500	383000	1749
5173	433666.6667	383000	1751
5174	433833.3333	383000	1789
5175	434000	383000	1875
5176	434166.6667	383000	1775
5177	434333.3333	383000	1778
5178	434500	383000	1871
5179	434666.6667	383000	1973
5180	434833.3333	383000	2023
5181	435000	383000	2178
5182	435166.6667	383000	2421
5183	435333.3333	383000	2442
5184	435500	383000	2476
5185	435666.6667	383000	2435
5186	435833.3333	383000	2337
5187	436000	383000	2255
5188	436166.6667	383000	2219
5189	436333.3333	383000	2216
5190	436500	383000	2221
5191	436666.6667	383000	2216
5192	436833.3333	383000	2238
5193	437000	383000	2221
5194	437166.6667	383000	2293
5195	437333.3333	383000	2300
5196	437500	383000	2277
5197	437666.6667	383000	2229
5198	437833.3333	383000	2180
5199	438000	383000	2123
5200	438166.6667	383000	2026
5201	421000	382833.3333	1533
5202	421166.6667	382833.3333	1706
5203	421333.3333	382833.3333	1619
5204	421500	382833.3333	1372
5205	421666.6667	382833.3333	1410
5206	421833.3333	382833.3333	1461
5207	422000	382833.3333	1654
5208	422166.6667	382833.3333	1900
5209	422333.3333	382833.3333	1798
5210	422500	382833.3333	1677
5211	422666.6667	382833.3333	1700
5212	422833.3333	382833.3333	1666
5213	423000	382833.3333	1638
5214	423166.6667	382833.3333	1664
5215	423333.3333	382833.3333	1778
5216	423500	382833.3333	1847
5217	423666.6667	382833.3333	1776
5218	423833.3333	382833.3333	1784
5219	424000	382833.3333	1723
5220	424166.6667	382833.3333	1800
5221	424333.3333	382833.3333	2025
5222	424500	382833.3333	2196
5223	424666.6667	382833.3333	2189
5224	424833.3333	382833.3333	1837
5225	425000	382833.3333	2040
5226	425166.6667	382833.3333	2008
5227	425333.3333	382833.3333	1687
5228	425500	382833.3333	1634
5229	425666.6667	382833.3333	1864
5230	425833.3333	382833.3333	2122
5231	426000	382833.3333	2445
5232	426166.6667	382833.3333	2455
5233	426333.3333	382833.3333	2162
5234	426500	382833.3333	2083
5235	426666.6667	382833.3333	1972
5236	426833.3333	382833.3333	1960
5237	427000	382833.3333	2045
5238	427166.6667	382833.3333	2025
5239	427333.3333	382833.3333	2098
5240	427500	382833.3333	2211
5241	427666.6667	382833.3333	2218
5242	427833.3333	382833.3333	2345
5243	428000	382833.3333	2421
5244	428166.6667	382833.3333	2511
5245	428333.3333	382833.3333	2556
5246	428500	382833.3333	2663
5247	428666.6667	382833.3333	2509
5248	428833.3333	382833.3333	2249
5249	429000	382833.3333	2106
5250	429166.6667	382833.3333	1951
5251	429333.3333	382833.3333	1818
5252	429500	382833.3333	1907
5253	429666.6667	382833.3333	1826
5254	429833.3333	382833.3333	1819
5255	430000	382833.3333	1985
5256	430166.6667	382833.3333	1938
5257	430333.3333	382833.3333	1887
5258	430500	382833.3333	1999
5259	430666.6667	382833.3333	1886
5260	430833.3333	382833.3333	1918
5261	431000	382833.3333	1946
5262	431166.6667	382833.3333	1920
5263	431333.3333	382833.3333	1880
5264	431500	382833.3333	1919
5265	431666.6667	382833.3333	1992
5266	431833.3333	382833.3333	1922
5267	432000	382833.3333	1864
5268	432166.6667	382833.3333	1815
5269	432333.3333	382833.3333	1799
5270	432500	382833.3333	1827
5271	432666.6667	382833.3333	1885
5272	432833.3333	382833.3333	1808
5273	433000	382833.3333	1833
5274	433166.6667	382833.3333	1851
5275	433333.3333	382833.3333	1817
5276	433500	382833.3333	1777
5277	433666.6667	382833.3333	1785
5278	433833.3333	382833.3333	1922
5279	434000	382833.3333	1928
5280	434166.6667	382833.3333	1809
5281	434333.3333	382833.3333	1816
5282	434500	382833.3333	1918
5283	434666.6667	382833.3333	2091
5284	434833.3333	382833.3333	2254
5285	435000	382833.3333	2403
5286	435166.6667	382833.3333	2702
5287	435333.3333	382833.3333	2862
5288	435500	382833.3333	2934
5289	435666.6667	382833.3333	2802
5290	435833.3333	382833.3333	2683
5291	436000	382833.3333	2426
5292	436166.6667	382833.3333	2318
5293	436333.3333	382833.3333	2331
5294	436500	382833.3333	2380
5295	436666.6667	382833.3333	2412
5296	436833.3333	382833.3333	2467
5297	437000	382833.3333	2346
5298	437166.6667	382833.3333	2377
5299	437333.3333	382833.3333	2436
5300	437500	382833.3333	2407
5301	437666.6667	382833.3333	2327
5302	437833.3333	382833.3333	2229
5303	438000	382833.3333	2145
5304	438166.6667	382833.3333	2035
5305	421000	382666.6667	1374
5306	421166.6667	382666.6667	1389
5307	421333.3333	382666.6667	1362
5308	421500	382666.6667	1507
